trip_id,start_time,end_time,headway_secs
20M-GLOBAUX-20-I_2_1,11:20:48,11:29:26,518
20M-GLOBAUX-20-I_2_1,11:29:26,11:55:11,515
20M-GLOBAUX-20-I_2_1,11:55:11,12:03:11,480
20M-GLOBAUX-20-I_2_1,12:03:11,12:19:01,475
20M-GLOBAUX-20-I_2_1,12:19:01,12:26:57,476
20M-GLOBAUX-20-I_2_1,12:26:57,12:42:47,475
20M-GLOBAUX-20-I_2_1,12:42:47,14:04:47,410
20M-GLOBAUX-20-I_2_1,14:04:47,14:11:38,411
20M-GLOBAUX-20-I_2_1,14:11:38,15:33:38,410
20M-GLOBAUX-20-I_2_1,15:33:38,15:40:25,407
20M-GLOBAUX-20-I_2_1,15:40:25,16:00:55,410
20M-GLOBAUX-20-I_2_1,16:00:55,16:08:10,435
20M-GLOBAUX-20-I_2_1,16:08:10,17:36:10,440
20M-GLOBAUX-20-I_2_1,17:36:10,17:51:10,450
20M-GLOBAUX-20-I_2_1,17:51:10,18:46:00,470
20M-GLOBAUX-20-I_2_1,18:46:00,18:53:49,469
20M-GLOBAUX-20-I_2_1,18:53:49,19:01:39,470
20M-GLOBAUX-20-I_2_1,19:01:39,19:09:28,469
20M-GLOBAUX-20-I_2_1,19:09:28,19:32:58,470
20M-GLOBAUX-20-I_2_1,19:32:58,19:40:46,468
20M-GLOBAUX-20-I_2_1,19:40:46,19:48:36,470
20M-GLOBAUX-20-I_2_1,19:48:36,19:56:48,492
20M-GLOBAUX-20-I_2_1,19:56:48,20:05:18,510
20M-GLOBAUX-20-I_2_1,20:05:18,20:13:47,509
20M-GLOBAUX-20-I_2_1,20:13:47,20:56:17,510
20M-GLOBAUX-20-I_2_1,20:56:17,21:04:57,520
20M-GLOBAUX-20-I_2_1,21:04:57,21:13:42,525
20M-GLOBAUX-20-I_2_1,21:13:42,21:31:22,530
20M-GLOBAUX-20-I_2_1,21:31:22,21:40:11,529
20M-GLOBAUX-20-I_2_1,21:40:11,21:49:01,530
20M-GLOBAUX-20-I_2_1,21:49:01,21:58:56,595
20M-GLOBAUX-20-I_2_1,21:58:56,22:28:56,600
20M-GLOBAUX-20-I_2_1,22:28:56,22:38:55,599
20M-GLOBAUX-20-I_2_1,22:38:55,22:58:55,600
20M-GLOBAUX-20-I_2_1,22:58:55,23:08:52,597
20M-GLOBAUX-20-I_2_1,23:08:52,23:18:52,600
20M-GLOBAUX-20-I_2_1,23:18:52,23:28:51,599
20M-GLOBAUX-20-I_2_1,23:28:51,23:48:51,600
20M-GLOBAUX-20-I_2_1,23:48:51,23:58:50,599
20M-GLOBAUX-20-I_2_1,23:58:50,24:38:50,600
20M-GLOBAUX-20-I_2_0,05:30:00,08:35:00,555
20M-GLOBAUX-20-I_2_0,08:35:00,08:44:00,540
20M-GLOBAUX-20-I_2_0,08:44:00,12:10:00,515
20M-GLOBAUX-20-I_2_0,12:10:00,12:18:15,495
20M-GLOBAUX-20-I_2_0,12:18:15,13:53:15,475
20M-GLOBAUX-20-I_2_0,13:53:15,14:07:15,420
20M-GLOBAUX-20-I_2_0,14:07:15,17:18:35,410
20M-GLOBAUX-20-I_2_0,17:18:35,18:39:15,440
20M-GLOBAUX-20-I_2_0,18:39:15,20:13:15,470
20M-GLOBAUX-20-I_2_0,20:13:15,21:01:15,480
20M-GLOBAUX-20-I_2_0,21:01:15,21:18:15,510
20M-GLOBAUX-20-I_2_0,21:18:15,22:01:10,515
20M-GLOBAUX-20-I_2_0,22:01:10,22:10:10,540
20M-GLOBAUX-20-I_2_0,22:10:10,22:20:00,590
20M-GLOBAUX-20-I_2_0,22:20:00,24:30:00,600
20M-GLOBAUX-20-I_4_0,05:30:00,24:40:00,600
20M-GLOBAUX-20-I_4_0,24:40:00,24:48:30,510
20M-GLOBAUX-20-I_4_0,24:48:30,25:00:00,690
20M-GLOBAUX-20-I_4_1,05:30:00,25:00:00,600
20M-GLOBAUX-20-I_5_3,05:30:00,08:49:30,630
20M-GLOBAUX-20-I_5_3,08:49:30,08:59:45,615
20M-GLOBAUX-20-I_5_3,08:59:45,19:20:15,510
20M-GLOBAUX-20-I_5_3,19:20:15,19:30:00,585
20M-GLOBAUX-20-I_5_3,19:30:00,24:45:00,630
20M-GLOBAUX-20-I_5_2,05:30:00,09:21:00,630
20M-GLOBAUX-20-I_5_2,09:21:00,19:41:30,510
20M-GLOBAUX-20-I_5_2,19:41:30,19:51:00,570
20M-GLOBAUX-20-I_5_2,19:51:00,24:45:00,630
20M-GLOBAUX-20-F1_1_3,05:30:00,06:07:20,560
20M-GLOBAUX-20-F1_1_3,06:07:20,06:32:20,500
20M-GLOBAUX-20-F1_1_3,06:32:20,11:57:20,500
20M-GLOBAUX-20-F1_1_3,11:57:20,14:57:10,415
20M-GLOBAUX-20-F1_1_3,14:57:10,15:33:10,360
20M-GLOBAUX-20-F1_1_3,15:33:10,18:03:10,360
20M-GLOBAUX-20-F1_1_3,18:03:10,18:57:10,360
20M-GLOBAUX-20-F1_1_3,18:57:10,20:47:50,415
20M-GLOBAUX-20-F1_1_3,20:47:50,23:42:50,500
20M-GLOBAUX-20-F1_1_3,23:42:50,23:51:35,525
20M-GLOBAUX-20-F1_1_3,23:51:35,24:19:20,555
20M-GLOBAUX-20-F1_1_3,24:19:20,24:38:00,560
20M-GLOBAUX-20-F1_1_2,05:30:00,06:07:20,560
20M-GLOBAUX-20-F1_1_2,06:07:20,06:32:20,500
20M-GLOBAUX-20-F1_1_2,06:32:20,11:57:20,500
20M-GLOBAUX-20-F1_1_2,11:57:20,14:57:10,415
20M-GLOBAUX-20-F1_1_2,14:57:10,15:33:10,360
20M-GLOBAUX-20-F1_1_2,15:33:10,18:03:10,360
20M-GLOBAUX-20-F1_1_2,18:03:10,18:45:10,360
20M-GLOBAUX-20-F1_1_2,18:45:10,18:57:10,360
20M-GLOBAUX-20-F1_1_2,18:57:10,20:47:50,415
20M-GLOBAUX-20-F1_1_2,20:47:50,24:07:50,500
20M-GLOBAUX-20-F1_1_2,24:07:50,24:25:50,540
20M-GLOBAUX-20-F1_1_2,24:25:50,24:35:00,550
20M-GLOBAUX-20-F1_2_1,05:29:57,05:47:37,530
20M-GLOBAUX-20-F1_2_1,05:47:37,07:05:57,470
20M-GLOBAUX-20-F1_2_1,07:05:57,07:13:37,460
20M-GLOBAUX-20-F1_2_1,07:13:37,08:55:07,435
20M-GLOBAUX-20-F1_2_1,08:55:07,09:09:27,430
20M-GLOBAUX-20-F1_2_1,09:09:27,09:56:43,405
20M-GLOBAUX-20-F1_2_1,09:56:43,10:23:23,400
20M-GLOBAUX-20-F1_2_1,10:23:23,11:27:36,385
20M-GLOBAUX-20-F1_2_1,11:27:36,11:33:36,360
20M-GLOBAUX-20-F1_2_1,11:33:36,11:56:36,345
20M-GLOBAUX-20-F1_2_1,11:56:36,17:02:35,340
20M-GLOBAUX-20-F1_2_1,17:02:35,17:31:20,345
20M-GLOBAUX-20-F1_2_1,17:31:20,17:37:20,360
20M-GLOBAUX-20-F1_2_1,17:37:20,17:49:40,370
20M-GLOBAUX-20-F1_2_1,17:49:40,18:52:59,380
20M-GLOBAUX-20-F1_2_1,18:52:59,18:59:59,420
20M-GLOBAUX-20-F1_2_1,18:59:59,19:43:56,440
20M-GLOBAUX-20-F1_2_1,19:43:56,19:51:53,480
20M-GLOBAUX-20-F1_2_1,19:51:53,21:16:52,510
20M-GLOBAUX-20-F1_2_1,21:16:52,21:52:51,540
20M-GLOBAUX-20-F1_2_1,21:52:51,22:39:05,555
20M-GLOBAUX-20-F1_2_1,22:39:05,22:48:55,590
20M-GLOBAUX-20-F1_2_1,22:48:55,24:38:50,600
20M-GLOBAUX-20-F1_2_0,05:30:00,07:43:10,470
20M-GLOBAUX-20-F1_2_0,07:43:10,07:58:30,460
20M-GLOBAUX-20-F1_2_0,07:58:30,09:32:45,435
20M-GLOBAUX-20-F1_2_0,09:32:45,09:54:15,430
20M-GLOBAUX-20-F1_2_0,09:54:15,10:01:05,410
20M-GLOBAUX-20-F1_2_0,10:01:05,10:21:20,405
20M-GLOBAUX-20-F1_2_0,10:21:20,11:41:30,370
20M-GLOBAUX-20-F1_2_0,11:41:30,11:53:30,360
20M-GLOBAUX-20-F1_2_0,11:53:30,16:59:30,340
20M-GLOBAUX-20-F1_2_0,16:59:30,17:39:45,345
20M-GLOBAUX-20-F1_2_0,17:39:45,17:52:05,370
20M-GLOBAUX-20-F1_2_0,17:52:05,18:55:25,380
20M-GLOBAUX-20-F1_2_0,18:55:25,20:08:45,440
20M-GLOBAUX-20-F1_2_0,20:08:45,20:16:45,480
20M-GLOBAUX-20-F1_2_0,20:16:45,22:24:15,510
20M-GLOBAUX-20-F1_2_0,22:24:15,22:33:15,540
20M-GLOBAUX-20-F1_2_0,22:33:15,22:42:25,550
20M-GLOBAUX-20-F1_2_0,22:42:25,23:00:55,555
20M-GLOBAUX-20-F1_2_0,23:00:55,23:10:15,560
20M-GLOBAUX-20-F1_2_0,23:10:15,23:20:00,585
20M-GLOBAUX-20-F1_2_0,23:20:00,24:30:00,600
20M-GLOBAUX-20-F1_4_0,05:30:00,24:40:00,600
20M-GLOBAUX-20-F1_4_0,24:40:00,24:48:30,510
20M-GLOBAUX-20-F1_4_0,24:48:30,25:00:00,690
20M-GLOBAUX-20-F1_4_1,05:30:00,25:00:00,600
20M-GLOBAUX-20-F1_5_3,05:30:00,06:33:00,630
20M-GLOBAUX-20-F1_5_3,06:33:00,07:53:40,440
20M-GLOBAUX-20-F1_5_3,07:53:40,08:15:25,435
20M-GLOBAUX-20-F1_5_3,08:15:25,19:20:25,420
20M-GLOBAUX-20-F1_5_3,19:20:25,19:30:00,575
20M-GLOBAUX-20-F1_5_3,19:30:00,24:45:00,630
20M-GLOBAUX-20-F1_5_2,05:30:00,06:33:00,630
20M-GLOBAUX-20-F1_5_2,06:33:00,08:15:40,440
20M-GLOBAUX-20-F1_5_2,08:15:40,19:20:40,420
20M-GLOBAUX-20-F1_5_2,19:20:40,19:30:00,560
20M-GLOBAUX-20-F1_5_2,19:30:00,24:45:00,630
20M-GLOBAUX-20-F2_1_3,05:30:00,06:07:20,560
20M-GLOBAUX-20-F2_1_3,06:07:20,06:32:20,500
20M-GLOBAUX-20-F2_1_3,06:32:20,11:57:20,500
20M-GLOBAUX-20-F2_1_3,11:57:20,14:57:10,415
20M-GLOBAUX-20-F2_1_3,14:57:10,15:33:10,360
20M-GLOBAUX-20-F2_1_3,15:33:10,18:03:10,360
20M-GLOBAUX-20-F2_1_3,18:03:10,18:57:10,360
20M-GLOBAUX-20-F2_1_3,18:57:10,20:47:50,415
20M-GLOBAUX-20-F2_1_3,20:47:50,23:42:50,500
20M-GLOBAUX-20-F2_1_3,23:42:50,23:51:35,525
20M-GLOBAUX-20-F2_1_3,23:51:35,24:19:20,555
20M-GLOBAUX-20-F2_1_3,24:19:20,24:38:00,560
20M-GLOBAUX-20-F2_1_2,05:30:00,06:07:20,560
20M-GLOBAUX-20-F2_1_2,06:07:20,06:32:20,500
20M-GLOBAUX-20-F2_1_2,06:32:20,11:57:20,500
20M-GLOBAUX-20-F2_1_2,11:57:20,14:57:10,415
20M-GLOBAUX-20-F2_1_2,14:57:10,15:33:10,360
20M-GLOBAUX-20-F2_1_2,15:33:10,18:03:10,360
20M-GLOBAUX-20-F2_1_2,18:03:10,18:45:10,360
20M-GLOBAUX-20-F2_1_2,18:45:10,18:57:10,360
20M-GLOBAUX-20-F2_1_2,18:57:10,20:47:50,415
20M-GLOBAUX-20-F2_1_2,20:47:50,24:07:50,500
20M-GLOBAUX-20-F2_1_2,24:07:50,24:25:50,540
20M-GLOBAUX-20-F2_1_2,24:25:50,24:35:00,550
20M-GLOBAUX-20-F2_2_1,05:29:57,05:47:37,530
20M-GLOBAUX-20-F2_2_1,05:47:37,07:05:57,470
20M-GLOBAUX-20-F2_2_1,07:05:57,07:13:37,460
20M-GLOBAUX-20-F2_2_1,07:13:37,08:55:07,435
20M-GLOBAUX-20-F2_2_1,08:55:07,09:09:27,430
20M-GLOBAUX-20-F2_2_1,09:09:27,09:56:43,405
20M-GLOBAUX-20-F2_2_1,09:56:43,10:23:23,400
20M-GLOBAUX-20-F2_2_1,10:23:23,11:27:36,385
20M-GLOBAUX-20-F2_2_1,11:27:36,11:33:36,360
20M-GLOBAUX-20-F2_2_1,11:33:36,11:56:36,345
20M-GLOBAUX-20-F2_2_1,11:56:36,17:02:35,340
20M-GLOBAUX-20-F2_2_1,17:02:35,17:31:20,345
20M-GLOBAUX-20-F2_2_1,17:31:20,17:37:20,360
20M-GLOBAUX-20-F2_2_1,17:37:20,17:49:40,370
20M-GLOBAUX-20-F2_2_1,17:49:40,18:52:59,380
20M-GLOBAUX-20-F2_2_1,18:52:59,18:59:59,420
20M-GLOBAUX-20-F2_2_1,18:59:59,19:43:56,440
20M-GLOBAUX-20-F2_2_1,19:43:56,19:51:53,480
20M-GLOBAUX-20-F2_2_1,19:51:53,21:16:52,510
20M-GLOBAUX-20-F2_2_1,21:16:52,21:52:51,540
20M-GLOBAUX-20-F2_2_1,21:52:51,22:39:05,555
20M-GLOBAUX-20-F2_2_1,22:39:05,22:48:55,590
20M-GLOBAUX-20-F2_2_1,22:48:55,24:38:50,600
20M-GLOBAUX-20-F2_2_0,05:30:00,07:43:10,470
20M-GLOBAUX-20-F2_2_0,07:43:10,07:58:30,460
20M-GLOBAUX-20-F2_2_0,07:58:30,09:32:45,435
20M-GLOBAUX-20-F2_2_0,09:32:45,09:54:15,430
20M-GLOBAUX-20-F2_2_0,09:54:15,10:01:05,410
20M-GLOBAUX-20-F2_2_0,10:01:05,10:21:20,405
20M-GLOBAUX-20-F2_2_0,10:21:20,11:41:30,370
20M-GLOBAUX-20-F2_2_0,11:41:30,11:53:30,360
20M-GLOBAUX-20-F2_2_0,11:53:30,16:59:30,340
20M-GLOBAUX-20-F2_2_0,16:59:30,17:39:45,345
20M-GLOBAUX-20-F2_2_0,17:39:45,17:52:05,370
20M-GLOBAUX-20-F2_2_0,17:52:05,18:55:25,380
20M-GLOBAUX-20-F2_2_0,18:55:25,20:08:45,440
20M-GLOBAUX-20-F2_2_0,20:08:45,20:16:45,480
20M-GLOBAUX-20-F2_2_0,20:16:45,22:24:15,510
20M-GLOBAUX-20-F2_2_0,22:24:15,22:33:15,540
20M-GLOBAUX-20-F2_2_0,22:33:15,22:42:25,550
20M-GLOBAUX-20-F2_2_0,22:42:25,23:00:55,555
20M-GLOBAUX-20-F2_2_0,23:00:55,23:10:15,560
20M-GLOBAUX-20-F2_2_0,23:10:15,23:20:00,585
20M-GLOBAUX-20-F2_2_0,23:20:00,24:30:00,600
20M-GLOBAUX-20-F2_4_0,05:30:00,24:40:00,600
20M-GLOBAUX-20-F2_4_0,24:40:00,24:48:30,510
20M-GLOBAUX-20-F2_4_0,24:48:30,25:00:00,690
20M-GLOBAUX-20-F2_4_1,05:30:00,25:00:00,600
20M-GLOBAUX-20-F2_5_3,05:30:00,06:33:00,630
20M-GLOBAUX-20-F2_5_3,06:33:00,07:53:40,440
20M-GLOBAUX-20-F2_5_3,07:53:40,08:15:25,435
20M-GLOBAUX-20-F2_5_3,08:15:25,19:20:25,420
20M-GLOBAUX-20-F2_5_3,19:20:25,19:30:00,575
20M-GLOBAUX-20-F2_5_3,19:30:00,24:45:00,630
20M-GLOBAUX-20-F2_5_2,05:30:00,06:33:00,630
20M-GLOBAUX-20-F2_5_2,06:33:00,08:15:40,440
20M-GLOBAUX-20-F2_5_2,08:15:40,19:20:40,420
20M-GLOBAUX-20-F2_5_2,19:20:40,19:30:00,560
20M-GLOBAUX-20-F2_5_2,19:30:00,24:45:00,630
20M-GLOBAUX-00-F3_1_3,05:30:00,07:25:30,630
20M-GLOBAUX-00-F3_1_3,07:25:30,08:40:10,560
20M-GLOBAUX-00-F3_1_3,08:40:10,12:19:00,505
20M-GLOBAUX-00-F3_1_3,12:19:00,15:00:00,460
20M-GLOBAUX-00-F3_1_3,15:00:00,18:23:00,420
20M-GLOBAUX-00-F3_1_3,18:23:00,18:31:20,500
20M-GLOBAUX-00-F3_1_3,18:31:20,22:18:35,505
20M-GLOBAUX-00-F3_1_3,22:18:35,22:29:00,625
20M-GLOBAUX-00-F3_1_3,22:29:00,24:03:30,630
20M-GLOBAUX-00-F3_1_3,24:03:30,24:38:00,690
20M-GLOBAUX-00-F3_1_2,05:30:00,08:07:30,630
20M-GLOBAUX-00-F3_1_2,08:07:30,09:22:10,560
20M-GLOBAUX-00-F3_1_2,09:22:10,09:30:45,515
20M-GLOBAUX-00-F3_1_2,09:30:45,11:37:00,505
20M-GLOBAUX-00-F3_1_2,11:37:00,14:18:00,460
20M-GLOBAUX-00-F3_1_2,14:18:00,18:23:00,420
20M-GLOBAUX-00-F3_1_2,18:23:00,21:36:35,505
20M-GLOBAUX-00-F3_1_2,21:36:35,21:45:50,555
20M-GLOBAUX-00-F3_1_2,21:45:50,23:00:30,560
20M-GLOBAUX-00-F3_1_2,23:00:30,24:35:00,630
20M-GLOBAUX-00-F3_2_1,05:29:57,05:48:47,565
20M-GLOBAUX-00-F3_2_1,05:48:47,07:50:07,560
20M-GLOBAUX-00-F3_2_1,07:50:07,08:27:07,555
20M-GLOBAUX-00-F3_2_1,08:27:07,08:45:17,545
20M-GLOBAUX-00-F3_2_1,08:45:17,08:54:07,530
20M-GLOBAUX-00-F3_2_1,08:54:07,09:29:07,525
20M-GLOBAUX-00-F3_2_1,09:29:07,09:37:45,518
20M-GLOBAUX-00-F3_2_1,09:37:45,09:46:20,515
20M-GLOBAUX-00-F3_2_1,09:46:20,09:54:58,518
20M-GLOBAUX-00-F3_2_1,09:54:58,11:20:48,515
20M-GLOBAUX-00-F3_2_1,11:20:48,11:29:26,518
20M-GLOBAUX-00-F3_2_1,11:29:26,11:55:11,515
20M-GLOBAUX-00-F3_2_1,11:55:11,12:03:11,480
20M-GLOBAUX-00-F3_2_1,12:03:11,12:19:01,475
20M-GLOBAUX-00-F3_2_1,12:19:01,12:26:57,476
20M-GLOBAUX-00-F3_2_1,12:26:57,12:42:47,475
20M-GLOBAUX-00-F3_2_1,12:42:47,14:04:47,410
20M-GLOBAUX-00-F3_2_1,14:04:47,14:11:38,411
20M-GLOBAUX-00-F3_2_1,14:11:38,15:33:38,410
20M-GLOBAUX-00-F3_2_1,15:33:38,15:40:25,407
20M-GLOBAUX-00-F3_2_1,15:40:25,16:00:55,410
20M-GLOBAUX-00-F3_2_1,16:00:55,16:08:10,435
20M-GLOBAUX-00-F3_2_1,16:08:10,17:36:10,440
20M-GLOBAUX-00-F3_2_1,17:36:10,17:51:10,450
20M-GLOBAUX-00-F3_2_1,17:51:10,18:46:00,470
20M-GLOBAUX-00-F3_2_1,18:46:00,18:53:49,469
20M-GLOBAUX-00-F3_2_1,18:53:49,19:01:39,470
20M-GLOBAUX-00-F3_2_1,19:01:39,19:09:28,469
20M-GLOBAUX-00-F3_2_1,19:09:28,19:32:58,470
20M-GLOBAUX-00-F3_2_1,19:32:58,19:40:46,468
20M-GLOBAUX-00-F3_2_1,19:40:46,19:48:36,470
20M-GLOBAUX-00-F3_2_1,19:48:36,19:56:48,492
20M-GLOBAUX-00-F3_2_1,19:56:48,20:05:18,510
20M-GLOBAUX-00-F3_2_1,20:05:18,20:13:47,509
20M-GLOBAUX-00-F3_2_1,20:13:47,20:56:17,510
20M-GLOBAUX-00-F3_2_1,20:56:17,21:04:57,520
20M-GLOBAUX-00-F3_2_1,21:04:57,21:13:42,525
20M-GLOBAUX-00-F3_2_1,21:13:42,21:31:22,530
20M-GLOBAUX-00-F3_2_1,21:31:22,21:40:11,529
20M-GLOBAUX-00-F3_2_1,21:40:11,21:49:01,530
20M-GLOBAUX-00-F3_2_1,21:49:01,21:58:56,595
20M-GLOBAUX-00-F3_2_1,21:58:56,22:28:56,600
20M-GLOBAUX-00-F3_2_1,22:28:56,22:38:55,599
20M-GLOBAUX-00-F3_2_1,22:38:55,22:58:55,600
20M-GLOBAUX-00-F3_2_1,22:58:55,23:08:52,597
20M-GLOBAUX-00-F3_2_1,23:08:52,23:18:52,600
20M-GLOBAUX-00-F3_2_1,23:18:52,23:28:51,599
20M-GLOBAUX-00-F3_2_1,23:28:51,23:48:51,600
20M-GLOBAUX-00-F3_2_1,23:48:51,23:58:50,599
20M-GLOBAUX-00-F3_2_1,23:58:50,24:38:50,600
20M-GLOBAUX-00-F3_2_0,05:30:00,08:35:00,555
20M-GLOBAUX-00-F3_2_0,08:35:00,08:44:00,540
20M-GLOBAUX-00-F3_2_0,08:44:00,12:10:00,515
20M-GLOBAUX-00-F3_2_0,12:10:00,12:18:15,495
20M-GLOBAUX-00-F3_2_0,12:18:15,13:53:15,475
20M-GLOBAUX-00-F3_2_0,13:53:15,14:07:15,420
20M-GLOBAUX-00-F3_2_0,14:07:15,17:18:35,410
20M-GLOBAUX-00-F3_2_0,17:18:35,18:39:15,440
20M-GLOBAUX-00-F3_2_0,18:39:15,20:13:15,470
20M-GLOBAUX-00-F3_2_0,20:13:15,21:01:15,480
20M-GLOBAUX-00-F3_2_0,21:01:15,21:18:15,510
20M-GLOBAUX-00-F3_2_0,21:18:15,22:01:10,515
20M-GLOBAUX-00-F3_2_0,22:01:10,22:10:10,540
20M-GLOBAUX-00-F3_2_0,22:10:10,22:20:00,590
20M-GLOBAUX-00-F3_2_0,22:20:00,24:30:00,600
20M-GLOBAUX-00-F3_4_0,05:30:00,24:40:00,600
20M-GLOBAUX-00-F3_4_0,24:40:00,24:48:30,510
20M-GLOBAUX-00-F3_4_0,24:48:30,25:00:00,690
20M-GLOBAUX-00-F3_4_1,05:30:00,25:00:00,600
20M-GLOBAUX-00-F3_5_3,05:30:00,08:49:30,630
20M-GLOBAUX-00-F3_5_3,08:49:30,08:59:45,615
20M-GLOBAUX-00-F3_5_3,08:59:45,19:20:15,510
20M-GLOBAUX-00-F3_5_3,19:20:15,19:30:00,585
20M-GLOBAUX-00-F3_5_3,19:30:00,24:45:00,630
20M-GLOBAUX-00-F3_5_2,05:30:00,09:21:00,630
20M-GLOBAUX-00-F3_5_2,09:21:00,19:41:30,510
20M-GLOBAUX-00-F3_5_2,19:41:30,19:51:00,570
20M-GLOBAUX-00-F3_5_2,19:51:00,24:45:00,630
